Target,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0
Transf,4,4,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,4,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2
Date,"Current Account, Balance, Services, EUR","Current Account, Balance, Total, EUR","Construction Production, Production in Construction, Calendar Adjusted, Index, Italian National Institute of Statistics (Istat)","General Government Budget, State Budget, Revenues, Tax Revenue, EUR","FX Indices, BIS, Nominal Effective Exchange Rate Index, Narrow","FX Spot Rates, Macrobond, ITL per USD, End of Period","Government Benchmark Securities, Yield to Maturity, Bank of Italy, Average Gross Yield of BTPs With a Residual Maturity of More Than 1 year, Gross Yield, EUR","Government Benchmarks, Macrobond, 10 Year, Yield, End of Period","Unemployment, Rate, Women & Men, Aged 15-64, SA","Monetary Statistics, Monetary Aggregates, M1, Total, Excluding Currency Held by The Public, Stocks, EUR","Monetary Statistics, Monetary Aggregates, M2, Total, Excluding Currency Held by The Public, Stocks, EUR","Monetary Statistics, Monetary Aggregates, M3, Total, Excluding Currency Held by The Public, Stocks, EUR","Industrial Production, Total Industry Excluding Construction, SA, Index","Manufacturing, Total, SA, Index","Metal Production, Crude Steel","Oil & Gas, Total Oil Supply","Oil & Gas, Total Petroleum Consumption","Eurostat, Business Surveys, Eurostat, Sentiment Indicators, Economic Sentiment Indicator, SA","Eurostat, Business Surveys, Eurostat, Sentiment Indicators, Industrial Confidence Indicator, SA","Eurostat, Business Surveys, Eurostat, Sentiment Indicators, Retail Confidence Indicator, SA","Eurostat, Business Surveys, Eurostat, Sentiment Indicators, Services Confidence Indicator, SA","Eurostat, Business Surveys, Eurostat, Sentiment Indicators, Construction Confidence Indicator, SA","General Government Budget, Central Government, Balance, Gross Borrowing Requirement (Deficit), EUR","FX Indices, European Commission, Nominal Effective Exchange Rate Index (Broad Group 42)","FX Indices, European Commission, Nominal Effective Exchange Rate Index (EU28)","FX Indices, European Commission, Nominal Effective Exchange Rate Index (Euro Area)","FX Indices, European Commission, Nominal Effective Exchange Rate Index (IC37)","FX Indices, European Commission, Real Effective Exchange Rate Index (Broad Group 42)","FX Indices, European Commission, Real Effective Exchange Rate Index (EU28)","FX Indices, European Commission, Real Effective Exchange Rate Index (Euro Area)","FX Indices, European Commission, Real Effective Exchange Rate Index (IC37)","Government Benchmarks, Bank of Italy, Auction Rate, 6 Month, Yield",spread,"Consumer Price Index, Total with Tobacco, Index","Consumer Price Index, Food & Non-Alcoholic Beverages, Index","Consumer Price Index, Alcoholic Beverages & Tobacco, Index","Consumer Price Index, Clothing & Footwear, Index","Consumer Price Index, Housing, Water, Electricity, Fuel, Index","Consumer Price Index, Communications, Index"
1995-01-31,-402559000,242577000,90.5,19265700000,95.45,1601.4496,11.95,12.34,11.2,2.57E+11,5.19E+11,5.82E+11,117.8,120.5,2258000,120400,1927000,116.3,11.7,-38.2,,-14.3,4665100000,79.74259,90.468249,94.877659,84.684038,91.534463,89.554642,87.587052,90.180156,9.89976,2.05024,64.58,,,,,
1995-02-28,-462790000,926181000,105.6,14981800000,93.73,1669.9972,11.858,12.95,11.2,2.57E+11,5.18E+11,5.84E+11,117.1,120.2,2308000,120400,2109000,119.1,14.2,-25.1,,-25.5,4792200000,78.622779,88.720075,92.724829,83.292852,90.276665,88.059027,85.890639,88.911962,10.07398,1.78402,65.14,,,,,
1995-03-31,264455000,2764307000,116,16113100000,85.72,1697.1001,12.853,13.5,11.3,2.57E+11,5.18E+11,5.84E+11,117.4,120.5,2587000,120400,1977000,112.3,11.5,-45.8,,-24.2,11714800000,72.708609,81.072405,84.042344,76.582659,83.703148,80.858963,78.324845,82.104723,11.94786,0.90514,65.6,,,,,
1995-04-30,16918000,1668256000,113.8,16160700000,82.84,1681.2128,12.775,13.1,11.1,2.56E+11,5.16E+11,5.88E+11,117.5,120.8,2399000,125400,1821000,113.1,11,-44.4,,-29.2,9351600000,70.479622,78.532138,81.086721,73.98702,81.043638,78.474329,75.823946,79.386142,11.58674,1.18826,65.88,,,,,
1995-05-31,749529000,2512351000,122.1,20146900000,87.13,1639.4488,11.916,12.27,11.1,2.54E+11,5.13E+11,5.86E+11,118.2,121.9,2576000,131400,1812000,111.7,10.6,-51.7,,-29.7,7303900000,74.034018,82.847311,85.7109,77.833058,85.293819,83.164768,80.603239,83.838203,10.7657,1.1503,66.25,,,,,
1995-06-30,1122196000,2439242000,125,31037900000,87.24,1637.0003,12.06,12.65,11.1,2.59E+11,5.19E+11,5.89E+11,118,121.8,2470000,131400,1868000,114.9,12,-39.1,,-32.9,-7562600000,74.170416,82.89602,85.68278,78.023191,85.697023,83.630549,80.96645,84.418071,11.07838,0.98162,66.63,,,,,
1995-07-31,422194000,3996979000,132.6,19011300000,88.33,1586.3251,11.908,12.09,11.1,2.50E+11,5.08E+11,5.84E+11,117.9,121.4,2286000,125400,1845000,116.3,12.4,-42.3,,-14.4,1524100000,75.140939,83.680451,86.323018,79.120526,86.92438,84.692272,81.770935,85.832351,11.05928,0.84872,66.81,,,,,
1995-08-31,449201000,2109989000,77.3,19273400000,91.3,1622.4477,11.433,11.79,11.2,2.46E+11,5.04E+11,5.84E+11,120,123.6,1727000,125400,1705000,110,9,-51,,-28.7,7407800000,77.419837,86.540358,89.574114,81.741761,89.402264,87.596943,84.902415,88.631683,10.68716,0.74584,67,,,,,
1995-09-30,810150000,1483261000,124.3,12250800000,91.92,1611.5002,11.25,11.88,11.2,2.58E+11,5.18E+11,5.92E+11,119.2,122.8,2501000,125400,1945000,113.1,7.8,7,,-18.9,13722500000,77.898244,87.058091,90.22493,82.330342,89.715526,88.054702,85.583783,89.119991,10.78952,0.46048,67.18,,,,,
1995-10-31,616879000,2157784000,132.4,16464000000,90.4,1594.1503,11.479,11.84,11.1,2.55E+11,5.17E+11,5.99E+11,120,123.7,2564000,131400,2037000,108.2,4.4,-41.8,,-22.2,13476200000,77.023126,85.374437,88.255024,81.31703,88.763821,86.595663,83.99529,88.161412,11.24093,0.23807,67.37,,,,,
1995-11-30,157014000,2114457000,125.5,20281300000,91.02,1599.4702,11.205,11.43,11.1,2.48E+11,5.10E+11,5.95E+11,120,123.1,2073000,131400,2177000,103.9,0.4,-52.2,,-12.6,10685900000,77.757545,85.963933,88.719287,82.104629,89.934597,87.618485,84.884575,89.425974,10.68949,0.51551,67.83,,,,,
1995-12-31,-268540000,1220162000,121.9,40519800000,92.16,1586.3991,10.834,10.87,11.1,2.81E+11,5.54E+11,6.26E+11,122,125,1926000,131400,2101000,104.5,2.5,-47.2,,-28,-9572200000,78.730779,87.303291,90.096935,83.161225,90.807176,88.792679,86.121824,90.404097,10.4327,0.4013,67.83,,,,,
1996-01-31,127090000,948545000,93.8,22147200000,93.78,1594.0001,10.043,10.22,11,2.56E+11,5.32E+11,6.16E+11,120.2,123,2118000,129900,1977000,103.5,1,-35.4,,-23.7,4208000000,80.192037,88.88633,91.806004,84.744744,92.391787,90.54779,87.914414,92.103558,9.64439,0.39861,68.21,68.28,49.23,69.85,57.03,175.04
1996-02-29,-62441000,2820885000,99.4,14065600000,94.76,1556.8401,9.966,10.58,11,2.51E+11,5.29E+11,6.18E+11,118.9,121.6,2108000,132900,2115000,95.8,-7,-24.7,,-26.3,6380800000,81.149525,89.966359,92.905837,85.761336,93.390633,91.597161,88.941459,93.182588,9.668,0.298,68.49,68.56,49.49,70.04,57.12,175.04
1996-03-31,-213834000,2660106000,117.1,16813600000,95.74,1569.7751,10.092,10.88,11,2.55E+11,5.33E+11,6.18E+11,117.7,120.1,2391000,129900,2053000,94.4,-9.3,-23.9,,-30.8,10151500000,82.056527,91.018548,94.052925,86.706345,94.130525,92.468814,89.89325,93.945124,9.76422,0.32778,68.77,68.83,49.67,70.32,57.21,175.04
1996-04-30,224804000,1827444000,118.7,18520600000,96.73,1564.563,9.817,9.81,11.3,2.59E+11,5.38E+11,6.25E+11,116.4,119.1,2090000,129900,1821000,89.6,-10.6,-22.2,,-33.2,12918000000,82.900963,92.135146,95.340007,87.651626,95.044749,93.776146,91.395535,94.978902,9.02238,0.79462,69.04,69.47,49.84,70.6,57.91,174.09
1996-05-31,588841000,3610916000,123.7,20664500000,98.38,1547.9501,9.118,9.67,11.3,2.52E+11,5.32E+11,6.18E+11,116.3,119.5,2306000,134900,1745000,89.9,-11.7,-12.9,,-31.9,4179000000,84.33553,94.053554,97.432432,89.19725,96.583411,95.716621,93.514886,96.59187,8.65078,0.46722,69.32,69.93,50.01,70.79,57.91,174.09
1996-06-30,1133638000,3590377000,128.5,33105200000,99.2,1532.9508,8.939,9.41,11.3,2.62E+11,5.44E+11,6.23E+11,116.5,120,2126000,134900,1769000,92.2,-11.4,-2.9,,-28.6,-10018800000,85.208808,94.588906,98.106248,90.082693,97.700904,96.450516,94.439822,97.715567,8.29,0.649,69.42,70.21,50.1,70.98,57.82,174.09
1996-07-31,1153183000,7185039000,134.9,21336100000,99.1,1520.8952,8.818,9.51,11.1,2.56E+11,5.38E+11,6.20E+11,116.4,119.9,1959000,139900,2023000,90.5,-12.8,-22.7,,-43.4,5273200000,85.418087,94.378734,97.641314,90.207462,97.697895,96.056454,93.858935,97.627995,8.48,0.338,69.32,70.03,50.19,71.08,56.94,174.09
1996-08-31,342429000,3213374000,75.8,20669700000,98.84,1508.9751,8.921,9.55,11.1,2.51E+11,5.33E+11,6.18E+11,117,120.3,1476000,139900,1651000,91.9,-13.6,-12.1,,-34.5,4461700000,85.405816,94.132386,97.087254,90.07934,97.66264,95.901907,93.559481,97.488279,8.70693,0.21407,69.42,69.84,50.19,71.08,57.12,174.09
1996-09-30,528742000,1205584000,123.5,12608000000,99.66,1522.0501,8.62,8.56,11.1,2.66E+11,5.45E+11,6.22E+11,115.4,118.5,2057000,139900,1934000,90.9,-13.5,-49.2,,-34.3,14754600000,86.127473,94.98695,98.204038,90.877116,98.02159,96.349293,94.374796,97.870334,8.19234,0.42766,69.51,69.75,50.19,71.26,57.38,174.09
1996-10-31,208400000,3812171000,121.2,17599200000,100.2,1516.3502,7.784,8.14,11.2,2.67E+11,5.42E+11,6.27E+11,115.9,118.9,1887000,139900,2066000,97.2,-12.4,-4.8,,-30.8,11919400000,86.639388,95.450822,99.087649,91.456928,98.413279,96.765488,95.259378,98.299797,7.55649,0.22751,69.51,69.66,50.28,71.74,58,172.09
1996-11-30,65069000,2827912000,117.2,21569900000,99.87,1514.9201,7.152,7.51,11.2,2.68E+11,5.41E+11,6.24E+11,115.4,118.2,2003000,139900,1944000,94.4,-15.6,-15.7,,-35.4,5642000000,86.676141,94.905425,98.788102,91.4375,98.71722,96.587791,95.452549,98.576384,6.97507,0.17693,69.79,69.57,50.36,72.02,58.52,172.09
1996-12-31,37649000,726274000,107.8,41813400000,100.87,1520.5001,6.954,7.48,11.2,2.97E+11,5.71E+11,6.42E+11,115.1,117.4,1764000,139900,1953000,95,-14.2,-14.7,,-41.6,3552400000,87.537119,96.203376,100.285174,92.438932,99.391387,97.606158,96.747641,99.375992,6.78857,0.16543,69.88,69.57,50.36,72.11,58.61,172.09
1997-01-31,256249000,2786931000,90.5,22272400000,100.91,1609.5551,6.757,7.21,11.2,2.80E+11,5.51E+11,6.32E+11,116,118.4,1870000,145700,1918000,97.9,-7.3,-10.8,,-36.1,-3450700000,87.566817,96.687893,100.9233,92.638831,98.982052,97.735,97.167956,99.153289,6.78429,-0.02729,70.07,69.57,50.45,72.11,59.22,172.09
1997-02-28,297455000,2023336000,106.8,16973800000,99.05,1690.0002,6.934,7.54,11.3,2.79E+11,5.47E+11,6.33E+11,118,120.8,2018000,145700,1995000,96.8,-9.2,-13.9,,-39.6,3952900000,85.973213,95.851109,99.8172,91.204369,96.661504,96.307937,96.001279,97.087524,6.87471,0.05929,70.16,69.47,50.45,72.21,59.4,172.09
1997-03-31,376297000,2151126000,122.9,15289100000,97.81,1668.2502,7.551,8.06,11.3,2.76E+11,5.41E+11,6.28E+11,118.6,121.6,2224000,145700,1810000,95.7,-9.7,-21.3,,-44.5,13384800000,84.958324,94.953979,98.867077,90.077638,95.220065,95.169235,95.125653,95.573955,7.23545,0.31555,70.35,69.47,52.02,72.3,59.57,173.27
1997-04-30,407626000,2253761000,116.1,18594600000,98.39,1711.8752,7.37,7.59,11.4,2.78E+11,5.37E+11,6.29E+11,120.7,123.8,2262000,152700,1877000,97.1,-8.3,-21.7,,-47.8,8037000000,85.472488,95.380738,99.662038,90.671599,95.553562,95.587884,96.045225,95.967491,6.552,0.818,70.44,69.47,52.02,72.49,59.84,173.27
1997-05-31,689072000,2859570000,124.1,21092200000,98.47,1691.8002,7.021,7.33,11.4,2.82E+11,5.38E+11,6.33E+11,120.4,123.5,2306000,150700,1780000,101.5,-5.4,-3.4,,-42.1,6824900000,85.666973,95.761954,99.979532,90.774744,95.698304,95.91582,96.347195,96.017891,6.462,0.559,70.63,69.47,52.02,72.49,59.93,177.05
1997-06-30,1093559000,2644385000,126,34107100000,98.51,1701.5001,6.823,6.86,11.4,2.93E+11,5.45E+11,6.35E+11,121.4,124.6,2210000,147700,1825000,102.8,-2.8,-14.9,,-31.5,-13109400000,85.664985,96.140387,100.607059,90.766929,95.485297,96.162834,96.931158,95.834615,6.52455,0.29845,70.63,69.47,52.11,72.58,59.84,177.05
1997-07-31,1240995000,7748631000,135.8,25181000000,98.08,1791.7502,6.376,6.52,11,2.87E+11,5.32E+11,6.27E+11,122.2,125.5,2177000,147700,1911000,104.4,0.7,-11.7,,-50.6,-5567700000,85.06703,95.991004,101.237192,90.26298,94.680001,95.981718,97.424511,95.182515,6.59645,-0.22045,70.63,69.2,52.11,72.58,60.01,175.39
1997-08-31,159821000,1750928000,73.9,23926500000,97.51,1760.7051,6.534,6.7,11,2.80E+11,5.21E+11,6.21E+11,122.9,126.3,1583000,149700,1690000,104.1,-1,-17.3,,-46.4,262400000,84.403859,95.884772,100.951753,89.700721,93.625933,95.628608,97.011633,94.265225,6.53806,-0.00406,70.72,69.02,52.11,72.58,60.1,175.39
1997-09-30,742163000,1145231000,128.7,16691700000,98.49,1725.6502,6.1,6.18,11,2.93E+11,5.29E+11,6.22E+11,122.8,126.2,2267000,147700,2059000,107.3,2.9,-48.5,,-31.8,13202800000,85.712803,96.447422,101.060834,90.989092,94.701414,95.929393,96.994243,95.210853,5.94138,0.15862,70.72,69.11,52.11,72.77,59.93,175.39
1997-10-31,698824000,3341990000,131,19014000000,98.54,1690.1502,5.901,6.25,11.3,2.98E+11,5.30E+11,6.24E+11,124.3,127.7,2382000,157700,2098000,105.7,2.4,-16.9,,-53.4,9815300000,86.000621,96.101267,100.673599,91.186487,95.177598,95.929528,97.054726,95.553646,5.93815,-0.03715,71,69.2,52.2,73.24,60.54,176.22
1997-11-30,-8496000,2035716000,123.2,23930600000,99,1728.0502,5.806,5.95,11.3,2.91E+11,5.18E+11,6.16E+11,123.6,126.6,2334000,157700,2062000,107.3,1.9,-10.1,,-40.2,-6349300000,86.802393,95.973394,100.675182,91.822845,96.14467,95.936785,97.238498,96.311091,5.79615,0.00985,71.18,69.38,52.28,73.62,60.72,176.22
1997-12-31,-32804000,1527743000,109.7,50103300000,99.13,1767.9964,5.436,5.58,11.3,3.20E+11,5.47E+11,6.35E+11,124.5,127.1,2137000,142700,2190000,108.3,1.6,-11,,-25.4,-12507800000,86.977957,95.742395,100.565312,91.429678,96.17323,95.651552,97.132422,95.808052,5.12826,0.30774,71.18,69.57,52.37,73.72,60.72,173.98
1998-01-31,-665532000,-950353000,96.2,20078600000,98.63,1803.2502,5.212,5.46,11.1,3.08E+11,5.31E+11,6.33E+11,123.6,126.5,2203000,146600,1913000,114.9,4.8,-8.1,29.4,-27.2,-1596800000,86.445921,95.371791,100.314647,90.711147,95.637517,95.600057,97.330164,95.158819,5.58897,-0.37697,71.46,69.84,52.37,73.81,60.98,173.98
1998-02-28,225969000,2292884000,108.2,18244300000,98.12,1789.4502,5.153,5.33,11.1,3.04E+11,5.24E+11,6.28E+11,123.5,126.7,2205000,151600,2022000,115.4,5.5,-3.5,31.4,-31.2,4345400000,86.153166,95.137776,100.088257,90.412076,95.197211,95.308679,97.137895,94.760569,5.78923,-0.63623,71.65,69.93,52.46,73.81,61.07,173.98
1998-03-31,-123328000,2623707000,122.4,17777000000,98.11,1822.8708,4.916,5.18,11.1,3.18E+11,5.33E+11,6.32E+11,122.9,126.2,2475000,146600,1995000,115.1,5.5,-7.5,31.3,-33.9,11983000000,86.126262,95.05706,100.451766,90.570266,94.982687,95.137044,97.469681,94.747076,5.1225,-0.2065,71.84,69.93,54.38,74.19,61.07,176.34
1998-04-30,311464000,1152580000,112.9,18421100000,98.08,1771.9502,4.899,5.23,11.5,3.24E+11,5.36E+11,6.34E+11,123.9,127.4,2321000,146600,1896000,113.5,4.9,-11,24.9,-33.2,11614800000,86.23591,94.810663,100.205132,90.8103,94.996842,94.80409,97.217411,94.873332,4.92,-0.021,71.93,70.12,54.47,74.38,61.5,176.34
1998-05-31,568159000,2652356000,125.9,7902500000,99.2,1756.8002,4.926,5.13,11.5,3.25E+11,5.33E+11,6.34E+11,123.7,127.2,2494000,146600,1777000,111.3,2.3,-4.9,23,-25.4,9173300000,87.631859,95.702251,100.389605,92.23096,96.246257,95.41553,97.167936,96.046017,4.87,0.056,72.02,70.21,54.47,74.56,61.33,176.22
1998-06-30,1051801000,3665641000,126,25947200000,99.23,1777.5501,4.823,5.07,11.5,3.42E+11,5.49E+11,6.46E+11,123.5,126.8,2391000,137600,1964000,112.3,2.3,2.2,22.7,-11.4,-4334600000,87.689648,95.614013,100.451783,92.402398,96.401809,95.472447,97.362138,96.315798,4.86,-0.037,72.12,70.21,54.55,74.56,61.33,176.22
1998-07-31,1278227000,6312892000,133.3,34576500000,99.03,1754.5965,4.704,4.93,11.3,3.23E+11,5.25E+11,6.27E+11,123.3,126.6,2189000,146600,1980000,109.8,0.3,-9.9,22.9,-17,-9028100000,87.404717,95.445815,100.280621,92.23116,96.067174,95.356463,97.176811,96.108388,4.65,0.054,72.12,70.03,54.55,74.56,61.33,176.22
1998-08-31,274780000,1620785000,70.4,28596700000,99.44,1742.85,4.543,4.75,11.3,3.17E+11,5.17E+11,6.21E+11,121.6,124,1422000,131600,1762000,109.3,0,-1.1,22,-23.6,-2204000000,88.224315,95.842082,100.326318,92.936526,96.913931,95.876595,97.368275,96.865235,4.6,-0.057,72.12,69.93,54.55,74.66,61.33,176.22
1998-09-30,628590000,643264000,124.2,16407800000,100.19,1652.4501,4.288,4.36,11.3,3.18E+11,5.18E+11,6.18E+11,123.4,126.3,2204000,141600,1913000,105.1,-5.1,-13.9,21.7,-34.5,10755300000,91.590292,96.635852,100.594598,94.349474,99.561707,96.545297,97.640669,98.036349,4.18,0.108,72.12,70.03,54.64,74.75,61.15,176.22
1998-10-31,260055000,1736652000,132.3,18331900000,100.43,1638.2012,4.183,4.51,11.5,3.21E+11,5.19E+11,6.27E+11,122.6,125.8,2095000,141600,1906000,102.8,-9.5,-13.4,21.2,-35.6,10657000000,92.268953,96.809766,100.151641,94.556828,100.161416,96.863265,97.429245,98.173527,3.94,0.243,72.3,70.21,54.64,75.32,61.42,176.22
1998-11-30,-418840000,1415873000,122.9,24197800000,99.72,1674.1501,4.1,4.21,11.4,3.21E+11,5.21E+11,6.19E+11,122.2,125.7,2074000,141600,2085000,105.9,-5.2,-10.3,21.8,-38.2,6672700000,91.395395,96.519691,100.163002,93.731185,99.137092,96.67929,97.594139,97.338986,3.67,0.43,72.39,70.21,54.64,75.51,61.42,176.22
1998-12-31,-935256000,95237000,106.8,48935700000,99.63,1648.8925,3.749,4.04,11.4,3.58E+11,5.64E+11,6.46E+11,119.3,117.5,1725000,144600,2114000,104.8,-7.9,7.4,20.9,-33.9,-18473000000,92.010262,96.719384,100.052791,93.988801,99.42521,96.780903,97.44712,97.490277,2.85,0.899,72.39,70.49,54.73,75.51,61.42,176.22
1999-01-31,-550435000,-410831000,101.6,9805200000,99.19,1704.9886,3.556,3.88,11.1,3.59E+11,5.62E+11,6.43E+11,121.6,124.6,1946000,131600,1963000,98.8,-9.5,-50.2,7.3,-24,-2755100000,92.288995,96.701132,100.057646,93.67173,99.618869,96.950689,97.657464,97.194412,2.97,0.586,72.49,70.67,54.73,75.51,61.15,174.09
1999-02-28,-726177000,870418000,115.3,25851700000,98.41,1763.8536,3.652,4.22,11.1,3.48E+11,5.48E+11,6.36E+11,121,123.4,1958000,131600,2016000,97.3,-10.3,-56.9,5.1,-22.2,2463000000,92.265976,96.600604,100.04948,93.303726,99.544346,96.884192,97.693203,96.842633,3.01,0.642,72.58,70.76,54.73,75.6,61.33,173.98
1999-03-31,-652033000,1589601000,134,29807800000,97.83,1793.5072,3.772,4.24,11.1,3.55E+11,5.54E+11,6.36E+11,121.4,123.5,2035000,125600,1919000,97.9,-7.3,-55.8,1.3,-22.3,11977600000,91.279652,96.298717,100.053759,92.418049,98.080248,96.249878,97.462564,95.571998,2.94,0.832,72.77,70.95,54.82,75.79,61.33,175.04
1999-04-30,-162453000,1406424000,123.2,17746600000,97.37,1830.1528,3.538,4.14,11.1,3.62E+11,5.58E+11,6.36E+11,120.5,123,1946000,125600,1800000,95.8,-9.8,-65.4,2.4,-25.6,9777200000,90.680982,96.188089,100.08167,92.000221,97.007074,95.857523,97.246764,94.736041,2.58,0.958,72.95,71.04,54.82,76.07,61.59,174.8
